order_id,order_date,customer_id,product_id,quantity,discount_pct,payment_method,delivery_days,returned_flag,customer_rating,customer_city,customer_age,customer_segment,product_category,product_name,unit_price,gross_revenue,net_revenue,month
51731,2024-12-28,1177,2012,3.0,0.0,Cash,5.0,0,5.0,Zagazig,24,Regular,Beauty,Face Wash 12,78.88,236.64,236.64,December
50875,2025-01-30,1013,2011,1.0,15.0,Wallet,8.0,0,3.0,Zagazig,44,New,Groceries,Tea 11,2208.06,2208.06,1876.8509999999999,January
50306,2025-02-21,1019,2036,4.0,0.0,Cash,0.0,0,4.0,Suez,32,New,Beauty,Face Wash 36,666.33,2665.32,2665.32,February
50247,2024-12-13,1154,2021,1.0,10.0,Wallet,6.0,0,5.0,Alexandria,53,Vip,Groceries,Rice 21,389.46,389.46,350.514,December
50587,2025-01-14,1175,2016,2.0,5.0,Card,5.0,0,3.0,Zagazig,59,Regular,Groceries,Rice 16,1489.01,2978.02,2829.1189999999997,January
50443,2024-09-17,1180,2014,4.0,0.0,Bank Transfer,4.0,0,5.0,Tanta,50,Regular,Groceries,Olive Oil 14,2648.26,10593.04,10593.04,September
51529,2024-11-29,1154,2001,3.0,5.0,Cash,2.0,0,4.0,Alexandria,53,Vip,Electronics,Wireless Mouse 1,1554.81,4664.43,4431.2085,November
50613,2025-01-11,1125,2004,1.0,0.0,Card,2.0,0,5.0,Suez,41,Vip,Electronics,Keyboard 4,2308.12,2308.12,2308.12,January
51112,2024-10-29,1007,2020,3.0,10.0,Card,1.0,0,4.0,Cairo,25,Regular,Fashion,Jacket 20,2508.89,7526.67,6774.003000000001,October
51766,2025-01-26,1148,2002,2.0,20.0,Wallet,6.0,0,4.0,Giza,19,Regular,Fashion,T-Shirt 2,1229.3,2458.6,1966.88,January
50634,2024-09-24,1136,2044,2.0,0.0,Wallet,7.0,0,4.0,Alexandria,46,New,Fashion,T-Shirt 44,793.83,1587.66,1587.66,September
51515,2025-01-13,1070,2004,1.0,0.0,Card,7.0,0,3.0,Mansoura,19,Regular,Electronics,Keyboard 4,2308.12,2308.12,2308.12,January
51034,2024-12-25,1176,2003,3.0,0.0,Wallet,4.0,0,5.0,Mansoura,60,Regular,Fashion,Hoodie 3,3157.76,9473.28,9473.28,December
50808,2025-01-06,1042,2035,2.0,0.0,Card,3.0,0,3.0,Suez,37,Regular,Sports,Jump Rope 35,2494.59,4989.18,4989.18,January
50126,2025-01-10,1135,2031,3.0,0.0,Card,2.0,0,5.0,Suez,28,Regular,Fashion,Hoodie 31,2874.63,8623.89,8623.89,January
50157,2024-12-08,1063,2012,2.0,5.0,Card,2.0,0,2.0,Alexandria,22,New,Beauty,Face Wash 12,78.88,157.76,149.87199999999999,December
50426,2024-09-20,1023,2039,4.0,10.0,Wallet,2.0,1,4.0,Giza,39,Regular,Electronics,Wireless Mouse 39,154.27,617.08,555.3720000000001,September
51045,2024-12-01,1015,2008,5.0,0.0,Wallet,4.0,0,4.0,Zagazig,59,New,Electronics,Usb-C Cable 8,2053.15,10265.75,10265.75,December
51790,2025-01-18,1129,2044,2.0,0.0,Cash,5.0,0,4.0,Tanta,31,New,Fashion,T-Shirt 44,793.83,1587.66,1587.66,January
50652,2025-01-06,1157,2016,2.0,0.0,Card,3.0,0,5.0,Giza,59,New,Groceries,Rice 16,1489.01,2978.02,2978.02,January
51371,2024-11-02,1019,2032,5.0,15.0,Card,0.0,0,4.0,Suez,32,New,Electronics,Power Bank 32,131.64,658.1999999999999,559.4699999999999,November
50814,2024-10-26,1174,2022,4.0,0.0,Card,2.0,0,4.0,Zagazig,36,Regular,Groceries,Pasta 22,3190.63,12762.52,12762.52,October
51149,2025-02-02,1067,2031,5.0,5.0,Card,4.0,0,3.0,Ismailia,50,Regular,Fashion,Hoodie 31,2874.63,14373.150000000001,13654.4925,February
50512,2024-12-31,1082,2038,1.0,10.0,Cash,1.0,0,3.0,Mansoura,25,Regular,Beauty,Body Lotion 38,2113.81,2113.81,1902.429,December
51115,2025-02-12,1175,2034,2.0,0.0,Card,3.0,0,5.0,Zagazig,59,Regular,Fashion,Jeans 34,491.95,983.9,983.9,February
50737,2024-10-17,1121,2002,3.0,20.0,Cash,6.0,0,5.0,Mansoura,33,Regular,Fashion,T-Shirt 2,1229.3,3687.8999999999996,2950.3199999999997,October
51780,2024-10-25,1062,2001,5.0,10.0,Card,0.0,0,3.0,Zagazig,43,Regular,Electronics,Wireless Mouse 1,1554.81,7774.049999999999,6996.6449999999995,October
50956,2024-11-19,1079,2035,4.0,0.0,Card,1.0,0,4.0,Tanta,25,New,Sports,Jump Rope 35,2494.59,9978.36,9978.36,November
50809,2024-10-15,1106,2009,2.0,0.0,Card,1.0,0,4.0,Suez,58,Regular,Beauty,Face Wash 9,425.27,850.54,850.54,October
50292,2024-12-07,1150,2027,5.0,0.0,Card,7.0,0,5.0,Cairo,41,New,Sports,Jump Rope 27,3197.17,15985.85,15985.85,December
51531,2024-10-17,1123,2040,1.0,0.0,Wallet,8.0,0,4.0,Zagazig,18,Regular,Groceries,Coffee 40,57.16,57.16,57.16,October
51295,2024-12-25,1069,2026,2.0,10.0,Bank Transfer,4.0,0,5.0,Cairo,51,Regular,Beauty,Perfume 26,376.29,752.58,677.322,December
50176,2025-02-01,1013,2042,1.0,0.0,Cash,2.0,0,5.0,Zagazig,44,New,Sports,Running Socks 42,1954.72,1954.72,1954.72,February
50095,2025-01-11,1028,2008,3.0,15.0,Wallet,8.0,0,2.0,Suez,59,Regular,Electronics,Usb-C Cable 8,2053.15,6159.450000000001,5235.5325,January
50741,2024-10-08,1125,2032,5.0,0.0,Card,7.0,0,5.0,Suez,41,Vip,Electronics,Power Bank 32,131.64,658.1999999999999,658.1999999999999,October
50998,2025-02-03,1148,2007,1.0,0.0,Card,8.0,0,2.0,Giza,19,Regular,Groceries,Olive Oil 7,2727.69,2727.69,2727.69,February
51083,2024-10-27,1080,2028,1.0,5.0,Wallet,4.0,0,4.0,Zagazig,43,Regular,Home,Kitchen Knife 28,2143.56,2143.56,2036.3819999999998,October
51480,2024-10-12,1068,2001,2.0,0.0,Cash,5.0,0,2.0,Alexandria,35,Regular,Electronics,Wireless Mouse 1,1554.81,3109.62,3109.62,October
50374,2024-09-17,1071,2007,5.0,0.0,Wallet,7.0,0,5.0,Suez,25,Regular,Groceries,Olive Oil 7,2727.69,13638.45,13638.45,September
51674,2025-01-11,1164,2008,1.0,0.0,Cash,7.0,1,4.0,Mansoura,40,Regular,Electronics,Usb-C Cable 8,2053.15,2053.15,2053.15,January
51322,2024-12-02,1010,2043,1.0,10.0,Card,1.0,0,4.0,Cairo,30,New,Fashion,Hoodie 43,2572.68,2572.68,2315.412,December
51416,2024-12-22,1107,2040,2.0,20.0,Card,3.0,0,4.0,Suez,24,New,Groceries,Coffee 40,57.16,114.32,91.456,December
51648,2024-12-16,1090,2016,4.0,5.0,Wallet,3.0,0,4.0,Suez,43,New,Groceries,Rice 16,1489.01,5956.04,5658.237999999999,December
50750,2025-02-09,1011,2006,4.0,0.0,Wallet,5.0,0,5.0,Tanta,47,Vip,Electronics,Keyboard 6,414.39,1657.56,1657.56,February
51734,2024-09-09,1019,2013,1.0,0.0,Card,5.0,0,3.0,Suez,32,New,Fashion,T-Shirt 13,1475.64,1475.64,1475.64,September
51571,2024-12-15,1117,2040,1.0,5.0,Wallet,2.0,1,4.0,Cairo,54,Vip,Groceries,Coffee 40,57.16,57.16,54.30199999999999,December
51342,2024-12-11,1145,2038,3.0,5.0,Wallet,2.0,0,3.0,Ismailia,59,Regular,Beauty,Body Lotion 38,2113.81,6341.43,6024.3585,December
50593,2024-11-01,1125,2031,5.0,20.0,Cash,2.0,0,5.0,Suez,41,Vip,Fashion,Hoodie 31,2874.63,14373.150000000001,11498.520000000002,November
51668,2025-02-14,1112,2013,2.0,0.0,Card,8.0,0,4.0,Suez,29,New,Fashion,T-Shirt 13,1475.64,2951.28,2951.28,February
50850,2025-01-13,1063,2021,5.0,0.0,Cash,2.0,0,3.0,Alexandria,22,New,Groceries,Rice 21,389.46,1947.3,1947.3,January
50672,2025-01-22,1146,2036,1.0,0.0,Wallet,2.0,0,4.0,Suez,27,Regular,Beauty,Face Wash 36,666.33,666.33,666.33,January
51615,2025-01-26,1172,2016,3.0,0.0,Bank Transfer,3.0,0,1.0,Cairo,19,New,Groceries,Rice 16,1489.01,4467.03,4467.03,January
51042,2025-02-23,1026,2012,3.0,0.0,Bank Transfer,5.0,0,5.0,Zagazig,29,New,Beauty,Face Wash 12,78.88,236.64,236.64,February
50864,2024-12-21,1036,2027,2.0,5.0,Wallet,6.0,0,5.0,Cairo,29,Regular,Sports,Jump Rope 27,3197.17,6394.34,6074.623,December
50080,2024-10-25,1077,2028,5.0,0.0,Card,0.0,0,4.0,Alexandria,47,Regular,Home,Kitchen Knife 28,2143.56,10717.8,10717.8,October
50565,2024-09-28,1070,2044,2.0,10.0,Card,6.0,0,4.0,Mansoura,19,Regular,Fashion,T-Shirt 44,793.83,1587.66,1428.894,September
50589,2025-02-24,1081,2022,4.0,0.0,Card,8.0,0,3.0,Ismailia,52,New,Groceries,Pasta 22,3190.63,12762.52,12762.52,February
50658,2024-10-19,1125,2042,4.0,0.0,Wallet,1.0,0,5.0,Suez,41,Vip,Sports,Running Socks 42,1954.72,7818.88,7818.88,October
51568,2024-10-12,1133,2028,2.0,0.0,Wallet,1.0,1,4.0,Cairo,23,New,Home,Kitchen Knife 28,2143.56,4287.12,4287.12,October
50752,2025-01-01,1027,2023,2.0,20.0,Bank Transfer,6.0,0,4.0,Mansoura,50,New,Sports,Bottle 23,2818.27,5636.54,4509.232,January
50970,2024-09-17,1105,2008,3.0,10.0,Cash,4.0,0,3.0,Suez,36,Regular,Electronics,Usb-C Cable 8,2053.15,6159.450000000001,5543.505000000001,September
50341,2024-10-22,1110,2006,4.0,15.0,Card,8.0,1,2.0,Zagazig,38,New,Electronics,Keyboard 6,414.39,1657.56,1408.926,October
51283,2025-02-16,1009,2019,4.0,0.0,Cash,1.0,0,2.0,Giza,28,Regular,Groceries,Olive Oil 19,2942.28,11769.12,11769.12,February
50939,2024-10-02,1037,2023,1.0,0.0,Card,1.0,0,4.0,Suez,21,New,Sports,Bottle 23,2818.27,2818.27,2818.27,October
51304,2024-10-18,1109,2024,5.0,15.0,Card,8.0,0,5.0,Mansoura,41,Regular,Home,Lamp 24,937.15,4685.75,3982.8875,October
51315,2024-11-10,1023,2017,5.0,0.0,Cash,7.0,0,5.0,Giza,39,Regular,Groceries,Pasta 17,1437.71,7188.55,7188.55,November
50543,2024-11-02,1088,2021,3.0,10.0,Card,2.0,0,2.0,Alexandria,32,New,Groceries,Rice 21,389.46,1168.3799999999999,1051.542,November
50280,2024-09-08,1113,2014,4.0,0.0,Cash,3.0,0,4.0,Tanta,59,Vip,Groceries,Olive Oil 14,2648.26,10593.04,10593.04,September
50673,2024-12-10,1057,2024,3.0,10.0,Wallet,6.0,0,2.0,Tanta,46,Regular,Home,Lamp 24,937.15,2811.45,2530.305,December
50859,2024-09-19,1131,2026,2.0,15.0,Card,4.0,0,5.0,Tanta,46,Regular,Beauty,Perfume 26,376.29,752.58,639.693,September
51692,2025-01-20,1028,2041,2.0,10.0,Wallet,2.0,0,4.0,Suez,59,Regular,Home,Storage Box 41,203.24,406.48,365.83200000000005,January
50737,2024-10-02,1067,2026,5.0,0.0,Card,0.0,0,1.0,Ismailia,50,Regular,Beauty,Perfume 26,376.29,1881.45,1881.45,October
50854,2024-11-16,1059,2031,3.0,20.0,Wallet,0.0,0,4.0,Zagazig,31,New,Fashion,Hoodie 31,2874.63,8623.89,6899.112,November
51364,2024-12-27,1145,2002,3.0,20.0,Card,6.0,0,4.0,Ismailia,59,Regular,Fashion,T-Shirt 2,1229.3,3687.8999999999996,2950.3199999999997,December
50173,2025-01-07,1091,2029,2.0,5.0,Bank Transfer,6.0,0,3.0,Mansoura,30,New,Home,Lamp 29,2094.4,4188.8,3979.36,January
50172,2024-10-28,1106,2006,2.0,10.0,Card,3.0,0,5.0,Suez,58,Regular,Electronics,Keyboard 6,414.39,828.78,745.902,October
50178,2025-02-05,1115,2037,1.0,0.0,Card,8.0,0,4.0,Tanta,41,Regular,Groceries,Olive Oil 37,2917.62,2917.62,2917.62,February
50277,2025-02-04,1139,2020,5.0,0.0,Cash,0.0,0,4.0,Alexandria,58,New,Fashion,Jacket 20,2508.89,12544.449999999999,12544.449999999999,February
50699,2024-10-28,1047,2035,5.0,20.0,Cash,4.0,0,4.0,Mansoura,52,New,Sports,Jump Rope 35,2494.59,12472.95,9978.36,October
50425,2024-10-09,1174,2024,2.0,25.0,Bank Transfer,7.0,0,4.0,Zagazig,36,Regular,Home,Lamp 24,973.33,1946.66,1459.9950000000001,October
50325,2025-02-21,1104,2038,4.0,0.0,Cash,4.0,0,4.0,Cairo,39,New,Beauty,Body Lotion 38,2113.81,8455.24,8455.24,February
51790,2024-09-30,1149,2019,2.0,0.0,Cash,8.0,0,4.0,Suez,24,Regular,Groceries,Olive Oil 19,2942.28,5884.56,5884.56,September
50707,2024-10-04,1021,2015,5.0,15.0,Card,6.0,0,3.0,Tanta,33,Regular,Home,Lamp 15,973.33,4866.650000000001,4136.6525,October
50232,2025-02-13,1005,2003,2.0,0.0,Card,7.0,1,5.0,Mansoura,39,Regular,Fashion,Hoodie 3,3157.76,6315.52,6315.52,February
51402,2024-09-23,1137,2017,2.0,30.0,Card,8.0,0,4.0,Tanta,49,Regular,Groceries,Pasta 17,1437.71,2875.42,2012.7939999999999,September
51016,2024-12-04,1076,2029,1.0,10.0,Card,7.0,0,4.0,Mansoura,24,Regular,Home,Lamp 29,2094.4,2094.4,1884.96,December
50805,2024-12-06,1178,2004,2.0,20.0,Card,7.0,0,4.0,Giza,56,Regular,Electronics,Keyboard 4,2308.12,4616.24,3692.992,December
50114,2024-09-01,1146,2012,2.0,20.0,Card,2.0,0,5.0,Suez,27,Regular,Beauty,Face Wash 12,78.88,157.76,126.208,September
51459,2025-01-23,1142,2038,1.0,5.0,Wallet,4.0,0,5.0,Giza,22,Regular,Beauty,Body Lotion 38,2113.81,2113.81,2008.1194999999998,January
51171,2024-11-23,1168,2010,5.0,0.0,Wallet,7.0,0,4.0,Giza,58,New,Sports,Running Socks 10,1898.9,9494.5,9494.5,November
50434,2025-01-23,1011,2011,1.0,0.0,Card,6.0,0,4.0,Tanta,47,Vip,Groceries,Tea 11,2208.06,2208.06,2208.06,January
50001,2024-11-22,1052,2012,2.0,0.0,Bank Transfer,7.0,0,4.0,Giza,54,Regular,Beauty,Face Wash 12,78.88,157.76,157.76,November
51769,2025-01-18,1078,2045,1.0,0.0,Cash,5.0,0,5.0,Giza,22,New,Beauty,Body Lotion 45,2724.13,2724.13,2724.13,January
51157,2024-11-08,1011,2012,5.0,5.0,Cash,1.0,0,5.0,Tanta,47,Vip,Beauty,Face Wash 12,78.88,394.4,374.67999999999995,November
51082,2025-01-09,1098,2022,4.0,0.0,Wallet,4.0,0,4.0,Zagazig,51,Regular,Groceries,Pasta 22,3190.63,12762.52,12762.52,January
50327,2024-11-17,1098,2045,4.0,10.0,Bank Transfer,3.0,0,4.0,Zagazig,51,Regular,Beauty,Body Lotion 45,2724.13,10896.52,9806.868,November
50170,2025-01-20,1179,2033,5.0,0.0,Card,0.0,0,3.0,Ismailia,21,Regular,Electronics,Keyboard 33,801.02,4005.1,4005.1,January
50685,2025-01-08,1003,2003,3.0,10.0,Wallet,1.0,0,4.0,Zagazig,39,Regular,Fashion,Hoodie 3,3157.76,9473.28,8525.952000000001,January
51378,2024-10-06,1039,2042,4.0,0.0,Card,0.0,0,1.0,Alexandria,37,Vip,Sports,Running Socks 42,1954.72,7818.88,7818.88,October
50521,2024-10-11,1169,2014,5.0,0.0,Cash,3.0,0,1.0,Alexandria,25,Regular,Groceries,Olive Oil 14,2648.26,13241.300000000001,13241.300000000001,October
50338,2024-09-12,1033,2004,2.0,5.0,Bank Transfer,3.0,0,5.0,Cairo,51,New,Electronics,Keyboard 4,2308.12,4616.24,4385.428,September
51174,2024-09-27,1179,2031,4.0,0.0,Cash,5.0,0,4.0,Ismailia,21,Regular,Fashion,Hoodie 31,2874.63,11498.52,11498.52,September
51427,2024-11-11,1101,2030,2.0,5.0,Card,1.0,0,4.0,Suez,29,New,Electronics,Headphones 30,325.79,651.58,619.001,November
50945,2024-12-27,1026,2012,4.0,10.0,Card,2.0,0,4.0,Zagazig,29,New,Beauty,Face Wash 12,78.88,315.52,283.968,December
50986,2024-11-24,1075,2004,4.0,0.0,Card,0.0,0,5.0,Zagazig,46,New,Electronics,Keyboard 4,2308.12,9232.48,9232.48,November
51185,2024-09-08,1013,2013,4.0,0.0,Cash,4.0,0,5.0,Zagazig,44,New,Fashion,T-Shirt 13,1475.64,5902.56,5902.56,September
50216,2024-12-01,1079,2036,2.0,0.0,Card,4.0,0,4.0,Tanta,25,New,Beauty,Face Wash 36,666.33,1332.66,1332.66,December
51498,2024-11-12,1157,2044,5.0,0.0,Cash,6.0,0,3.0,Giza,59,New,Fashion,T-Shirt 44,793.83,3969.15,3969.15,November
50366,2024-11-21,1092,2011,2.0,10.0,Wallet,1.0,0,2.0,Suez,18,New,Groceries,Tea 11,2208.06,4416.12,3974.508,November
51041,2025-01-01,1097,2015,2.0,25.0,Card,3.0,0,4.0,Giza,38,New,Home,Lamp 15,973.33,1946.66,1459.9950000000001,January
50277,2024-10-02,1137,2043,3.0,25.0,Card,8.0,0,5.0,Tanta,49,Regular,Fashion,Hoodie 43,2572.68,7718.039999999999,5788.529999999999,October
50757,2024-11-12,1178,2035,3.0,25.0,Cash,5.0,0,3.0,Giza,56,Regular,Sports,Jump Rope 35,2494.59,7483.77,5612.8275,November
50882,2024-09-11,1089,2027,2.0,5.0,Card,8.0,0,4.0,Suez,44,New,Sports,Jump Rope 27,3197.17,6394.34,6074.623,September
51118,2024-11-27,1177,2009,3.0,15.0,Wallet,8.0,0,4.0,Zagazig,24,Regular,Beauty,Face Wash 9,425.27,1275.81,1084.4385,November
50107,2024-11-25,1110,2040,2.0,0.0,Wallet,3.0,0,4.0,Zagazig,38,New,Groceries,Coffee 40,57.16,114.32,114.32,November
51315,2024-11-15,1093,2026,1.0,0.0,Card,3.0,0,4.0,Suez,24,New,Beauty,Perfume 26,376.29,376.29,376.29,November
51475,2024-11-28,1015,2026,3.0,0.0,Card,2.0,0,4.0,Zagazig,59,New,Beauty,Perfume 26,376.29,1128.8700000000001,1128.8700000000001,November
50048,2024-12-04,1110,2002,4.0,15.0,Card,7.0,0,4.0,Unknown,38,New,Fashion,T-Shirt 2,1229.3,4917.2,4179.62,December
51794,2024-11-29,1111,2011,4.0,5.0,Wallet,1.0,0,3.0,Alexandria,52,Regular,Groceries,Tea 11,2208.06,8832.24,8390.627999999999,November
50626,2025-01-10,1047,2029,5.0,0.0,Card,2.0,0,4.0,Mansoura,52,New,Home,Lamp 29,2094.4,10472.0,10472.0,January
50470,2025-02-15,1020,2023,4.0,0.0,Card,8.0,0,4.0,Mansoura,59,New,Sports,Bottle 23,2818.27,11273.08,11273.08,February
50547,2024-10-14,1152,2004,1.0,0.0,Cash,5.0,0,4.0,Alexandria,33,New,Electronics,Keyboard 4,2308.12,2308.12,2308.12,October
50820,2025-01-14,1018,2042,3.0,0.0,Wallet,6.0,0,4.0,Giza,23,Vip,Sports,Running Socks 42,1954.72,5864.16,5864.16,January
50229,2025-01-21,1003,2002,5.0,30.0,Card,2.0,0,3.0,Zagazig,39,Regular,Fashion,T-Shirt 2,1229.3,6146.5,4302.549999999999,January
51737,2024-11-07,1076,2016,2.0,15.0,Bank Transfer,6.0,0,4.0,Mansoura,24,Regular,Groceries,Rice 16,1489.01,2978.02,2531.317,November
50194,2024-09-28,1003,2019,1.0,5.0,Card,3.0,0,4.0,Zagazig,39,Regular,Groceries,Olive Oil 19,2942.28,2942.28,2795.166,September
50477,2024-09-21,1078,2005,4.0,0.0,Wallet,0.0,1,4.0,Giza,22,New,Groceries,Rice 5,3045.78,12183.12,12183.12,September
50509,2024-10-04,1062,2013,2.0,20.0,Card,2.0,0,4.0,Unknown,43,Regular,Fashion,T-Shirt 13,1475.64,2951.28,2361.0240000000003,October
50910,2024-09-27,1106,2030,1.0,20.0,Card,0.0,0,4.0,Suez,58,Regular,Electronics,Headphones 30,325.79,325.79,260.632,September
50303,2024-10-25,1095,2024,3.0,0.0,Wallet,6.0,0,4.0,Ismailia,35,Regular,Home,Lamp 24,937.15,2811.45,2811.45,October
50281,2024-12-05,1062,2027,5.0,0.0,Card,7.0,0,1.0,Zagazig,43,Regular,Sports,Jump Rope 27,3197.17,15985.85,15985.85,December
51648,2024-11-13,1128,2026,4.0,10.0,Cash,2.0,1,4.0,Suez,41,Regular,Beauty,Perfume 26,376.29,1505.16,1354.644,November
51642,2024-10-31,1017,2011,3.0,5.0,Wallet,3.0,0,3.0,Tanta,32,Regular,Groceries,Tea 11,2208.06,6624.18,6292.971,October
50520,2024-11-02,1164,2021,4.0,0.0,Cash,1.0,0,5.0,Mansoura,40,Regular,Groceries,Rice 21,389.46,1557.84,1557.84,November
50835,2024-10-25,1086,2032,5.0,0.0,Card,4.0,0,5.0,Zagazig,42,New,Electronics,Power Bank 32,131.64,658.1999999999999,658.1999999999999,October
51286,2024-12-21,1173,2012,1.0,20.0,Card,7.0,0,5.0,Suez,30,Regular,Beauty,Face Wash 12,78.88,78.88,63.104,December
51725,2024-12-29,1098,2003,4.0,0.0,Cash,0.0,0,4.0,Zagazig,51,Regular,Fashion,Hoodie 3,3157.76,12631.04,12631.04,December
51122,2024-09-17,1179,2007,2.0,10.0,Bank Transfer,8.0,0,3.0,Ismailia,21,Regular,Groceries,Olive Oil 7,2727.69,5455.38,4909.842000000001,September
51188,2024-12-09,1081,2004,1.0,30.0,Card,3.0,0,4.0,Ismailia,52,New,Electronics,Keyboard 4,2308.12,2308.12,1615.6839999999997,December
51442,2025-01-30,1096,2001,5.0,0.0,Bank Transfer,5.0,0,3.0,Alexandria,38,Regular,Electronics,Wireless Mouse 1,1554.81,7774.049999999999,7774.049999999999,January
50092,2024-11-05,1031,2010,5.0,25.0,Wallet,6.0,0,4.0,Mansoura,29,Regular,Sports,Running Socks 10,1898.9,9494.5,7120.875,November
51466,2024-11-27,1088,2034,4.0,10.0,Card,8.0,0,4.0,Alexandria,32,New,Fashion,Jeans 34,491.95,1967.8,1771.02,November
50623,2024-12-24,1068,2001,1.0,25.0,Card,3.0,0,5.0,Alexandria,35,Regular,Electronics,Wireless Mouse 1,1554.81,1554.81,1166.1075,December
50856,2024-12-18,1168,2006,2.0,0.0,Card,2.0,0,3.0,Giza,58,New,Electronics,Keyboard 6,414.39,828.78,828.78,December
50316,2024-09-07,1061,2001,1.0,10.0,Card,5.0,0,5.0,Ismailia,24,Regular,Electronics,Wireless Mouse 1,1554.81,1554.81,1399.329,September
51108,2024-11-14,1158,2020,4.0,10.0,Card,6.0,0,4.0,Tanta,31,Regular,Fashion,Jacket 20,2508.89,10035.56,9032.003999999999,November
51774,2024-09-25,1114,2035,5.0,0.0,Card,3.0,0,4.0,Mansoura,32,New,Sports,Jump Rope 35,2494.59,12472.95,12472.95,September
50674,2025-02-04,1138,2026,3.0,25.0,Card,2.0,0,4.0,Cairo,49,Regular,Beauty,Perfume 26,376.29,1128.8700000000001,846.6525000000001,February
51140,2024-11-12,1044,2027,3.0,0.0,Wallet,7.0,0,4.0,Alexandria,26,Vip,Sports,Jump Rope 27,3197.17,9591.51,9591.51,November
50696,2025-02-15,1138,2040,2.0,0.0,Card,5.0,0,4.0,Cairo,49,Regular,Groceries,Coffee 40,57.16,114.32,114.32,February
51519,2024-11-19,1173,2042,4.0,0.0,Card,0.0,0,1.0,Suez,30,Regular,Sports,Running Socks 42,1954.72,7818.88,7818.88,November
50258,2025-01-09,1011,2035,1.0,5.0,Card,1.0,0,4.0,Tanta,47,Vip,Sports,Jump Rope 35,2494.59,2494.59,2369.8605000000002,January
50010,2024-10-13,1053,2015,5.0,0.0,Card,8.0,0,4.0,Alexandria,18,Vip,Home,Lamp 15,973.33,4866.650000000001,4866.650000000001,October
50487,2024-12-10,1096,2018,5.0,0.0,Wallet,2.0,0,4.0,Alexandria,38,Regular,Beauty,Perfume 18,994.09,4970.45,4970.45,December
51507,2025-02-10,1154,2004,1.0,0.0,Cash,2.0,0,4.0,Alexandria,53,Vip,Electronics,Keyboard 4,2308.12,2308.12,2308.12,February
51155,2025-01-24,1032,2037,1.0,0.0,Card,3.0,0,5.0,Giza,48,Regular,Groceries,Olive Oil 37,2917.62,2917.62,2917.62,January
51761,2024-09-11,1153,2004,4.0,15.0,Bank Transfer,0.0,0,2.0,Ismailia,31,Regular,Electronics,Keyboard 4,2308.12,9232.48,7847.607999999999,September
50913,2024-12-05,1050,2029,3.0,0.0,Card,8.0,0,5.0,Suez,25,New,Home,Lamp 29,2094.4,6283.200000000001,6283.200000000001,December
51240,2024-10-17,1167,2032,3.0,0.0,Wallet,6.0,0,4.0,Alexandria,60,Vip,Electronics,Power Bank 32,131.64,394.91999999999996,394.91999999999996,October
51576,2025-01-10,1060,2009,5.0,0.0,Wallet,1.0,0,4.0,Zagazig,44,New,Beauty,Face Wash 9,425.27,2126.35,2126.35,January
50524,2025-01-13,1060,2043,5.0,0.0,Card,6.0,0,3.0,Zagazig,44,New,Fashion,Hoodie 43,2572.68,12863.4,12863.4,January
51792,2025-02-19,1159,2029,1.0,25.0,Card,7.0,0,4.0,Tanta,26,New,Home,Lamp 29,2094.4,2094.4,1570.8000000000002,February
50339,2024-12-13,1047,2021,1.0,0.0,Bank Transfer,1.0,1,4.0,Mansoura,52,New,Groceries,Rice 21,389.46,389.46,389.46,December
50012,2025-01-25,1167,2020,1.0,25.0,Card,4.0,0,3.0,Alexandria,60,Vip,Fashion,Jacket 20,2508.89,2508.89,1881.6675,January
51644,2025-02-23,1049,2015,3.0,10.0,Card,8.0,0,4.0,Zagazig,41,Regular,Home,Lamp 15,973.33,2919.9900000000002,2627.9910000000004,February
51344,2024-10-16,1178,2007,4.0,0.0,Cash,0.0,0,4.0,Giza,56,Regular,Groceries,Olive Oil 7,2727.69,10910.76,10910.76,October
50885,2024-11-18,1108,2012,5.0,5.0,Wallet,1.0,0,4.0,Zagazig,42,Regular,Beauty,Face Wash 12,78.88,394.4,374.67999999999995,November
51381,2024-09-28,1137,2014,3.0,5.0,Card,3.0,1,4.0,Tanta,49,Regular,Groceries,Olive Oil 14,2648.26,7944.780000000001,7547.541,September
50875,2025-01-18,1047,2024,4.0,0.0,Wallet,1.0,0,3.0,Mansoura,52,New,Home,Lamp 24,937.15,3748.6,3748.6,January
50817,2024-12-10,1091,2028,4.0,0.0,Cash,5.0,0,4.0,Mansoura,30,New,Home,Kitchen Knife 28,2143.56,8574.24,8574.24,December
51492,2025-01-15,1144,2033,4.0,0.0,Card,8.0,0,4.0,Mansoura,57,Regular,Electronics,Keyboard 33,801.02,3204.08,3204.08,January
50522,2025-01-26,1039,2005,3.0,10.0,Card,2.0,0,5.0,Alexandria,37,Vip,Groceries,Rice 5,3045.78,9137.34,8223.606,January
50266,2025-02-06,1007,2017,4.0,0.0,Card,7.0,0,4.0,Cairo,25,Regular,Groceries,Pasta 17,1437.71,5750.84,5750.84,February
50340,2024-10-24,1047,2038,2.0,0.0,Wallet,5.0,0,4.0,Mansoura,52,New,Beauty,Body Lotion 38,2113.81,4227.62,4227.62,October
50206,2024-09-10,1177,2003,4.0,10.0,Card,2.0,0,4.0,Zagazig,24,Regular,Fashion,Hoodie 3,3157.76,12631.04,11367.936000000002,September
