order_id,order_date,customer_id,product_id,quantity,discount_pct,payment_method,delivery_days,returned_flag,customer_rating,customer_city,customer_age,customer_segment,product_category,product_name,unit_price,gross_revenue,net_revenue
51582,2025-02-08,1164,2023,3.0,10.0,Cash,2.0,0,4.0,Mansoura,40,Regular,Sports,Bottle 23,2818.27,8454.81,7609.329
51151,2025-02-11,1036,2026,1.0,5.0,Wallet,1.0,0,3.0,cairo,29,Regular,Beauty,Perfume 26,376.29,376.29,357.4755
50026,2025-01-02,1180,2005,5.0,0.0,Card,0.0,0,3.0,Tanta,50,Regular,Groceries,Rice 5,3045.78,15228.900000000001,15228.900000000001
51731,2024-12-28,1177,2012,3.0,0.0,  Cash ,5.0,0,5.0,ZAGAZIG,24,Regular,Beauty,Face Wash 12,78.88,236.64,236.64
50875,2025-01-30,1013,2011,1.0,15.0,Wallet,8.0,0,3.0,Zagazig,44,New,  groceries ,Tea 11,2208.06,2208.06,1876.8509999999999
50554,2025-02-01,1048,2022,3.0,15.0,CARD,-2.0,0,2.0,Ismailia,42,Regular,GROCERIES,Pasta 22,3190.63,9571.89,8136.106499999999
50306,2025-02-21,1019,2036,4.0,0.0,cash,0.0,0,,Suez,32,New,BEAUTY,Face Wash 36,,,
50247,2024-12-13,1154,2021,1.0,10.0,Wallet,6.0,0,5.0,Alexandria,53,VIP,Groceries,Rice 21,389.46,389.46,350.514
51744,2024-10-17,1098,2022,1.0,5.0,Card,-2.0,0,3.0,zagazig,51,Regular,groceries,Pasta 22,3190.63,3190.63,3031.0985
50587,2025-01-14,1175,2016,2.0,5.0,Card,5.0,0,3.0,zagazig,59,Regular,groceries,Rice 16,1489.01,2978.02,2829.1189999999997
50443,2024-09-17,1180,2014,4.0,0.0,BANK TRANSFER,4.0,0,5.0,Tanta,50,Regular,Groceries,Olive Oil 14,2648.26,10593.04,10593.04
51529,2024-11-29,1154,2001,3.0,5.0,Cash,2.0,0,4.0,alexandria,53,VIP,  Electronics ,Wireless Mouse 1,1554.81,4664.43,4431.2085
50613,2025-01-11,1125,2004,1.0,0.0,Card,2.0,0,5.0,Suez,41,VIP,Electronics,Keyboard 4,2308.12,2308.12,2308.12
51112,2024-10-29,1007,2020,3.0,10.0,Card,1.0,0,,cairo,25,Regular,Fashion,Jacket 20,2508.89,7526.67,6774.003000000001
51766,2025-01-26,1148,2002,2.0,20.0,Wallet,6.0,0,4.0,  Giza ,19,Regular,Fashion,T-Shirt 2,1229.3,2458.6,1966.88
50634,2024-09-24,1136,2044,2.0,0.0,  WALLET ,7.0,0,4.0,Alexandria,46,New,Fashion,T-Shirt 44,793.83,1587.66,1587.66
51515,2025-01-13,1070,2004,1.0,,Card,7.0,0,3.0,Mansoura,19,Regular,Electronics,Keyboard 4,2308.12,2308.12,2308.12
51034,2024-12-25,1176,2003,3.0,0.0,Wallet,4.0,0,5.0,Mansoura,60,Regular,Fashion,Hoodie 3,3157.76,9473.28,9473.28
50970,2025-01-10,1085,2032,0.0,,Wallet,2.0,0,4.0,Zagazig,60,VIP,Electronics,Power Bank 32,131.64,0.0,0.0
50808,2025-01-06,1042,2035,2.0,0.0,Card,3.0,0,3.0,Suez,37,Regular,Sports,Jump Rope 35,2494.59,4989.18,4989.18
50126,2025-01-10,1135,2031,3.0,0.0,Card,2.0,0,5.0,SUEZ,28,Regular,Fashion,Hoodie 31,2874.63,8623.89,8623.89
50157,2024-12-08,1063,2012,2.0,5.0,  Card ,2.0,0,2.0,Alexandria,22,New,beauty,Face Wash 12,78.88,157.76,149.87199999999999
50426,2024-09-20,1023,2039,4.0,10.0,Wallet,2.0,1,,  Giza ,39,Regular,  Electronics ,Wireless Mouse 39,154.27,617.08,555.3720000000001
51045,2024-12-01,1015,2008,5.0,0.0,Wallet,4.0,0,,Zagazig,59,New,Electronics,USB-C Cable 8,2053.15,10265.75,10265.75
51790,2025-01-18,1129,2044,2.0,0.0,CASH,5.0,0,4.0,tanta,31,New,FASHION,T-Shirt 44,793.83,1587.66,1587.66
50652,2025-01-06,1157,2016,2.0,0.0,CARD,3.0,0,5.0,Giza,59,New,groceries,Rice 16,1489.01,2978.02,2978.02
51371,2024-11-02,1019,2032,5.0,15.0,Card,0.0,0,4.0,Suez,32,New,electronics,Power Bank 32,131.64,658.1999999999999,559.4699999999999
50331,2024-11-05,1045,2030,-1.0,20.0,Bank Transfer,2.0,0,3.0,Cairo,49,New,Electronics,Headphones 30,,,
50814,2024-10-26,1174,2022,4.0,0.0,  Card ,2.0,0,,zagazig,36,Regular,groceries,Pasta 22,3190.63,12762.52,12762.52
51149,2025-02-02,1067,2031,5.0,5.0,Card,4.0,0,3.0,Ismailia,50,Regular,Fashion,Hoodie 31,2874.63,14373.150000000001,13654.4925
51358,2024-10-18,1031,2018,2.0,10.0,Bank Transfer,-2.0,0,3.0,Mansoura,29,Regular,Beauty,Perfume 18,994.09,1988.18,1789.362
50512,2024-12-31,1082,2038,1.0,10.0,Cash,1.0,0,3.0,MANSOURA,25,Regular,  Beauty ,Body Lotion 38,2113.81,2113.81,1902.429
51115,2025-02-12,1175,2034,2.0,0.0,Card,3.0,0,5.0,zagazig,59,Regular,  Fashion ,Jeans 34,491.95,983.9,983.9
50737,2024-10-17,1121,2002,3.0,20.0,  Cash ,6.0,0,5.0,Mansoura,33,Regular,Fashion,T-Shirt 2,1229.3,3687.8999999999996,2950.3199999999997
51780,2024-10-25,1062,2001,5.0,10.0,Card,0.0,0,3.0,Zagazig,43,Regular,Electronics,Wireless Mouse 1,1554.81,7774.049999999999,6996.6449999999995
50956,2024-11-19,1079,2035,4.0,,CARD,1.0,0,,Tanta,25,New,Sports,Jump Rope 35,2494.59,9978.36,9978.36
50809,2024-10-15,1106,2009,2.0,0.0,Card,1.0,0,,suez,58,Regular,Beauty,Face Wash 9,425.27,850.54,850.54
50292,2024-12-07,1150,2027,5.0,0.0,Card,7.0,0,5.0,cairo,41,New,  SPORTS ,Jump Rope 27,3197.17,15985.85,15985.85
51531,2024-10-17,1123,2040,1.0,0.0,Wallet,8.0,0,4.0,Zagazig,18,Regular,  Groceries ,Coffee 40,57.16,57.16,57.16
51295,2024-12-25,1069,2026,2.0,10.0,bank transfer,4.0,0,5.0,Cairo,51,Regular,Beauty,Perfume 26,376.29,752.58,677.322
50176,2025-02-01,1013,2042,1.0,0.0,Cash,2.0,0,5.0,Zagazig,44,New,Sports,Running Socks 42,1954.72,1954.72,1954.72
50892,2024-12-29,1163,2009,4.0,20.0,Cash,-2.0,0,4.0,Mansoura,44,Regular,BEAUTY,Face Wash 9,425.27,1701.08,1360.864
50095,2025-01-11,1028,2008,3.0,15.0,Wallet,8.0,0,2.0,Suez,59,Regular,Electronics,USB-C Cable 8,2053.15,6159.450000000001,5235.5325
50741,2024-10-08,1125,2032,5.0,,Card,7.0,0,5.0,Suez,41,VIP,Electronics,Power Bank 32,131.64,658.1999999999999,658.1999999999999
50998,2025-02-03,1148,2007,1.0,0.0,Card,8.0,0,2.0,Giza,19,Regular,Groceries,Olive Oil 7,2727.69,2727.69,2727.69
51083,2024-10-27,1080,2028,1.0,5.0,  Wallet ,4.0,0,4.0,Zagazig,43,Regular,home,Kitchen Knife 28,2143.56,2143.56,2036.3819999999998
50065,2024-10-07,1037,2005,4.0,0.0,WALLET,-2.0,0,4.0,Suez,21,New,Groceries,Rice 5,3045.78,12183.12,12183.12
51480,2024-10-12,1068,2001,2.0,0.0,Cash,5.0,0,2.0,Alexandria,35,Regular,Electronics,Wireless Mouse 1,1554.81,3109.62,3109.62
50374,2024-09-17,1071,2007,5.0,0.0,Wallet,7.0,0,5.0,Suez,25,Regular,Groceries,Olive Oil 7,2727.69,13638.45,13638.45
51674,2025-01-11,1164,2008,1.0,,Cash,7.0,1,,Mansoura,40,Regular,Electronics,USB-C Cable 8,2053.15,2053.15,2053.15
51322,2024-12-02,1010,2043,1.0,10.0,Card,1.0,0,,  Cairo ,30,New,fashion,Hoodie 43,2572.68,2572.68,2315.412
51416,2024-12-22,1107,2040,2.0,20.0,  CARD ,3.0,0,,SUEZ,24,New,Groceries,Coffee 40,57.16,114.32,91.456
51648,2024-12-16,1090,2016,4.0,5.0,Wallet,3.0,0,4.0,Suez,43,New,  Groceries ,Rice 16,1489.01,5956.04,5658.237999999999
50750,2025-02-09,1011,2006,4.0,0.0,Wallet,5.0,0,5.0,Tanta,47,VIP,  Electronics ,Keyboard 6,414.39,1657.56,1657.56
51734,2024-09-09,1019,2013,1.0,0.0,card,5.0,0,3.0,Suez,32,New,Fashion,T-Shirt 13,1475.64,1475.64,1475.64
51571,2024-12-15,1117,2040,1.0,5.0,Wallet,2.0,1,4.0,Cairo,54,VIP,GROCERIES,Coffee 40,57.16,57.16,54.30199999999999
50334,2024-09-04,1009,2019,0.0,,Card,3.0,1,3.0,Giza,28,Regular,GROCERIES,Olive Oil 19,2942.28,0.0,0.0
51342,2024-12-11,1145,2038,3.0,5.0,Wallet,2.0,0,3.0,Ismailia,59,Regular,Beauty,Body Lotion 38,2113.81,6341.43,6024.3585
50593,2024-11-01,1125,2031,5.0,20.0,cash,2.0,0,5.0,suez,41,VIP,  FASHION ,Hoodie 31,2874.63,14373.150000000001,11498.520000000002
51668,2025-02-14,1112,2013,2.0,,Card,8.0,0,,Suez,29,New,  fashion ,T-Shirt 13,1475.64,2951.28,2951.28
50850,2025-01-13,1063,2021,5.0,0.0,Cash,2.0,0,3.0,Alexandria,22,New,Groceries,Rice 21,389.46,1947.3,1947.3
50672,2025-01-22,1146,2036,1.0,0.0,wallet,2.0,0,4.0,  Suez ,27,Regular,BEAUTY,Face Wash 36,666.33,666.33,666.33
51615,2025-01-26,1172,2016,3.0,0.0,Bank Transfer,3.0,0,1.0,Cairo,19,New,Groceries,Rice 16,1489.01,4467.03,4467.03
51042,2025-02-23,1026,2012,3.0,,  Bank Transfer ,5.0,0,5.0,Zagazig,29,New,Beauty,Face Wash 12,78.88,236.64,236.64
50864,2024-12-21,1036,2027,2.0,5.0,Wallet,6.0,0,5.0,Cairo,29,Regular,sports,Jump Rope 27,3197.17,6394.34,6074.623
50080,2024-10-25,1077,2028,5.0,0.0,Card,0.0,0,4.0,Alexandria,47,Regular,  Home ,Kitchen Knife 28,2143.56,10717.8,10717.8
50565,2024-09-28,1070,2044,2.0,10.0,  Card ,6.0,0,,Mansoura,19,Regular,Fashion,T-Shirt 44,793.83,1587.66,1428.894
50589,2025-02-24,1081,2022,4.0,0.0,Card,8.0,0,3.0,Ismailia,52,New,Groceries,Pasta 22,3190.63,12762.52,12762.52
50658,2024-10-19,1125,2042,4.0,0.0,WALLET,1.0,0,5.0,Suez,41,VIP,  Sports ,Running Socks 42,1954.72,7818.88,7818.88
51568,2024-10-12,1133,2028,2.0,0.0,  Wallet ,1.0,1,,Cairo,23,New,  Home ,Kitchen Knife 28,2143.56,4287.12,4287.12
50752,2025-01-01,1027,2023,2.0,20.0,bank transfer,6.0,0,4.0,MANSOURA,50,New,Sports,Bottle 23,2818.27,5636.54,4509.232
50842,2024-09-18,1070,2013,1.0,10.0,Card,7.0,0,3.0,Mansoura,19,Regular,Fashion,T-Shirt 13,1475.64,1475.64,1328.076
50970,2024-09-17,1105,2008,3.0,10.0,Cash,4.0,0,3.0,Suez,36,Regular,Electronics,USB-C Cable 8,2053.15,6159.450000000001,5543.505000000001
50341,2024-10-22,1110,2006,4.0,15.0,  Card ,8.0,1,2.0,Zagazig,38,New,Electronics,Keyboard 6,414.39,1657.56,1408.926
51283,2025-02-16,1009,2019,4.0,0.0,Cash,1.0,0,2.0,Giza,28,Regular,Groceries,Olive Oil 19,2942.28,11769.12,11769.12
50939,2024-10-02,1037,2023,1.0,0.0,Card,1.0,0,4.0,SUEZ,21,New,Sports,Bottle 23,2818.27,2818.27,2818.27
51304,2024-10-18,1109,2024,5.0,15.0,Card,8.0,0,5.0,Mansoura,41,Regular,Home,Lamp 24,937.15,4685.75,3982.8875
51315,2024-11-10,1023,2017,5.0,0.0,Cash,7.0,0,5.0,Giza,39,Regular,  Groceries ,Pasta 17,1437.71,7188.55,7188.55
50543,2024-11-02,1088,2021,3.0,10.0,Card,2.0,0,2.0,  ALEXANDRIA ,32,New,  Groceries ,Rice 21,389.46,1168.3799999999999,1051.542
50280,2024-09-08,1113,2014,4.0,,cash,3.0,0,,Tanta,59,VIP,groceries,Olive Oil 14,2648.26,10593.04,10593.04
50673,2024-12-10,1057,2024,3.0,10.0,Wallet,6.0,0,2.0,Tanta,46,Regular,Home,Lamp 24,937.15,2811.45,2530.305
51220,2025-02-15,1108,2021,3.0,15.0,Cash,-2.0,0,5.0,Zagazig,42,Regular,Groceries,Rice 21,389.46,1168.3799999999999,993.1229999999998
50859,2024-09-19,1131,2026,2.0,15.0,Card,4.0,0,5.0,tanta,46,Regular,Beauty,Perfume 26,376.29,752.58,639.693
50971,2024-11-02,1054,2009,5.0,5.0,Cash,1.0,0,4.0,,50,Regular,BEAUTY,Face Wash 9,425.27,2126.35,2020.0324999999998
51692,2025-01-20,1028,2041,2.0,10.0,WALLET,2.0,0,,suez,59,Regular,Home,Storage Box 41,203.24,406.48,365.83200000000005
50737,2024-10-02,1067,2026,5.0,0.0,card,0.0,0,1.0,Ismailia,50,Regular,beauty,Perfume 26,376.29,1881.45,1881.45
50854,2024-11-16,1059,2031,3.0,20.0,wallet,0.0,0,4.0,Zagazig,31,New,Fashion,Hoodie 31,2874.63,8623.89,6899.112
51364,2024-12-27,1145,2002,3.0,20.0,  Card ,6.0,0,,Ismailia,59,Regular,Fashion,T-Shirt 2,1229.3,3687.8999999999996,2950.3199999999997
50173,2025-01-07,1091,2029,2.0,5.0,  Bank Transfer ,6.0,0,3.0,  mansoura ,30,New,Home,Lamp 29,2094.4,4188.8,3979.36
50172,2024-10-28,1106,2006,2.0,10.0,Card,3.0,0,5.0,Suez,58,Regular,  Electronics ,Keyboard 6,414.39,828.78,745.902
50178,2025-02-05,1115,2037,1.0,,  card ,8.0,0,,TANTA,41,Regular,groceries,Olive Oil 37,2917.62,2917.62,2917.62
50277,2025-02-04,1139,2020,5.0,0.0,Cash,0.0,0,4.0,alexandria,58,New,Fashion,Jacket 20,2508.89,12544.449999999999,12544.449999999999
50699,2024-10-28,1047,2035,5.0,20.0,  Cash ,4.0,0,4.0,Mansoura,52,New,Sports,Jump Rope 35,2494.59,12472.95,9978.36
50425,2024-10-09,1174,2024,2.0,25.0,Bank Transfer,7.0,0,4.0,zagazig,36,Regular,Home,Lamp 24,,,
50325,2025-02-21,1104,2038,4.0,0.0,CASH,4.0,0,4.0,Cairo,39,New,Beauty,Body Lotion 38,2113.81,8455.24,8455.24
51790,2024-09-30,1149,2019,2.0,0.0,Cash,8.0,0,4.0,Suez,24,Regular,Groceries,Olive Oil 19,2942.28,5884.56,5884.56
50707,2024-10-04,1021,2015,5.0,15.0,Card,6.0,0,3.0,Tanta,33,Regular,Home,Lamp 15,973.33,4866.650000000001,4136.6525
50232,2025-02-13,1005,2003,2.0,0.0,  Card ,7.0,1,5.0,  Mansoura ,39,Regular,Fashion,Hoodie 3,3157.76,6315.52,6315.52
51402,2024-09-23,1137,2017,2.0,30.0,card,8.0,0,4.0,tanta,49,Regular,Groceries,Pasta 17,1437.71,2875.42,2012.7939999999999
51016,2024-12-04,1076,2029,1.0,10.0,  Card ,7.0,0,4.0,Mansoura,24,Regular,Home,Lamp 29,2094.4,2094.4,1884.96
50805,2024-12-06,1178,2004,2.0,20.0,Card,7.0,0,4.0,Giza,56,Regular,Electronics,Keyboard 4,2308.12,4616.24,3692.992
50114,2024-09-01,1146,2012,2.0,20.0,Card,2.0,0,5.0,Suez,27,Regular,Beauty,Face Wash 12,78.88,157.76,126.208
51459,2025-01-23,1142,2038,1.0,5.0,Wallet,4.0,0,5.0,Giza,22,Regular,Beauty,Body Lotion 38,2113.81,2113.81,2008.1194999999998
51171,2024-11-23,1168,2010,5.0,0.0,Wallet,7.0,0,,Giza,58,New,Sports,Running Socks 10,1898.9,9494.5,9494.5
50434,2025-01-23,1011,2011,1.0,0.0,CARD,6.0,0,,Tanta,47,VIP,groceries,Tea 11,2208.06,2208.06,2208.06
50001,2024-11-22,1052,2012,2.0,0.0,Bank Transfer,7.0,0,4.0,Giza,54,Regular,Beauty,Face Wash 12,78.88,157.76,157.76
51769,2025-01-18,1078,2045,1.0,0.0,cash,5.0,0,5.0,Giza,22,New,Beauty,Body Lotion 45,2724.13,2724.13,2724.13
51157,2024-11-08,1011,2012,5.0,5.0,  Cash ,1.0,0,5.0,  Tanta ,47,VIP,  Beauty ,Face Wash 12,78.88,394.4,374.67999999999995
51082,2025-01-09,1098,2022,4.0,0.0,Wallet,4.0,0,4.0,Zagazig,51,Regular,  Groceries ,Pasta 22,3190.63,12762.52,12762.52
50509,2025-02-10,1144,2016,-1.0,0.0,cash,4.0,0,2.0,Mansoura,57,Regular,Groceries,Rice 16,1489.01,-1489.01,-1489.01
50327,2024-11-17,1098,2045,4.0,10.0,  Bank Transfer ,3.0,0,4.0,  Zagazig ,51,Regular,Beauty,Body Lotion 45,2724.13,10896.52,9806.868
50170,2025-01-20,1179,2033,5.0,0.0,Card,0.0,0,3.0,Ismailia,21,Regular,Electronics,Keyboard 33,801.02,4005.1,4005.1
50685,2025-01-08,1003,2003,3.0,10.0,Wallet,1.0,0,4.0,Zagazig,39,Regular,Fashion,Hoodie 3,3157.76,9473.28,8525.952000000001
51378,2024-10-06,1039,2042,4.0,,Card,0.0,0,1.0,Alexandria,37,VIP,Sports,Running Socks 42,1954.72,7818.88,7818.88
50521,2024-10-11,1169,2014,5.0,,Cash,3.0,0,1.0,Alexandria,25,Regular,Groceries,Olive Oil 14,2648.26,13241.300000000001,13241.300000000001
50338,2024-09-12,1033,2004,2.0,5.0,BANK TRANSFER,3.0,0,5.0,Cairo,51,New,Electronics,Keyboard 4,2308.12,4616.24,4385.428
51174,2024-09-27,1179,2031,4.0,,cash,5.0,0,,Ismailia,21,Regular,Fashion,Hoodie 31,2874.63,11498.52,11498.52
51427,2024-11-11,1101,2030,2.0,5.0,card,1.0,0,,Suez,29,New,electronics,Headphones 30,325.79,651.58,619.001
50945,2024-12-27,1026,2012,4.0,10.0,Card,2.0,0,4.0,Zagazig,29,New,BEAUTY,Face Wash 12,78.88,315.52,283.968
50986,2024-11-24,1075,2004,4.0,0.0,Card,0.0,0,5.0,Zagazig,46,New,  ELECTRONICS ,Keyboard 4,2308.12,9232.48,9232.48
51185,2024-09-08,1013,2013,4.0,0.0,  Cash ,4.0,0,5.0,  Zagazig ,44,New,Fashion,T-Shirt 13,1475.64,5902.56,5902.56
50216,2024-12-01,1079,2036,2.0,,Card,4.0,0,4.0,Tanta,25,New,Beauty,Face Wash 36,666.33,1332.66,1332.66
51498,2024-11-12,1157,2044,5.0,0.0,Cash,6.0,0,3.0,giza,59,New,Fashion,T-Shirt 44,793.83,3969.15,3969.15
50366,2024-11-21,1092,2011,2.0,10.0,WALLET,1.0,0,2.0,Suez,18,New,Groceries,Tea 11,2208.06,4416.12,3974.508
50838,2024-11-28,1020,2037,0.0,5.0,WALLET,7.0,0,3.0,Mansoura,59,New,Groceries,Olive Oil 37,2917.62,0.0,0.0
51041,2025-01-01,1097,2015,2.0,25.0,Card,3.0,0,4.0,GIZA,38,New,HOME,Lamp 15,973.33,1946.66,1459.9950000000001
50277,2024-10-02,1137,2043,3.0,25.0,  Card ,8.0,0,5.0,tanta,49,Regular,Fashion,Hoodie 43,2572.68,7718.039999999999,5788.529999999999
50757,2024-11-12,1178,2035,3.0,25.0,cash,5.0,0,3.0,Giza,56,Regular,Sports,Jump Rope 35,2494.59,7483.77,5612.8275
50882,2024-09-11,1089,2027,2.0,5.0,Card,8.0,0,,  Suez ,44,New,sports,Jump Rope 27,3197.17,6394.34,6074.623
51118,2024-11-27,1177,2009,3.0,15.0,Wallet,8.0,0,,Zagazig,24,Regular,  Beauty ,Face Wash 9,425.27,1275.81,1084.4385
50107,2024-11-25,1110,2040,2.0,0.0,WALLET,3.0,0,,Zagazig,38,New,GROCERIES,Coffee 40,57.16,114.32,114.32
51315,2024-11-15,1093,2026,1.0,,Card,3.0,0,4.0,Suez,24,New,Beauty,Perfume 26,376.29,376.29,376.29
51475,2024-11-28,1015,2026,3.0,0.0,Card,2.0,0,4.0,Zagazig,59,New,BEAUTY,Perfume 26,376.29,1128.8700000000001,1128.8700000000001
50048,2024-12-04,1110,2002,4.0,15.0,Card,7.0,0,4.0,,38,New,Fashion,T-Shirt 2,1229.3,4917.2,4179.62
51794,2024-11-29,1111,2011,4.0,5.0,Wallet,1.0,0,3.0,ALEXANDRIA,52,Regular,Groceries,Tea 11,2208.06,8832.24,8390.627999999999
50626,2025-01-10,1047,2029,5.0,0.0,Card,2.0,0,4.0,Mansoura,52,New,Home,Lamp 29,2094.4,10472.0,10472.0
50470,2025-02-15,1020,2023,4.0,0.0,Card,8.0,0,4.0,Mansoura,59,New,sports,Bottle 23,2818.27,11273.08,11273.08
50547,2024-10-14,1152,2004,1.0,0.0,CASH,5.0,0,,Alexandria,33,New,Electronics,Keyboard 4,2308.12,2308.12,2308.12
50820,2025-01-14,1018,2042,3.0,0.0,Wallet,6.0,0,4.0,Giza,23,VIP,Sports,Running Socks 42,1954.72,5864.16,5864.16
50229,2025-01-21,1003,2002,5.0,30.0,Card,2.0,0,3.0,Zagazig,39,Regular,Fashion,T-Shirt 2,1229.3,6146.5,4302.549999999999
51737,2024-11-07,1076,2016,2.0,15.0,Bank Transfer,6.0,0,,mansoura,24,Regular,Groceries,Rice 16,1489.01,2978.02,2531.317
50194,2024-09-28,1003,2019,1.0,5.0,Card,3.0,0,,Zagazig,39,Regular,groceries,Olive Oil 19,2942.28,2942.28,2795.166
50477,2024-09-21,1078,2005,4.0,0.0,WALLET,0.0,1,4.0,Giza,22,New,Groceries,Rice 5,3045.78,12183.12,12183.12
50509,2024-10-04,1062,2013,2.0,20.0,Card,2.0,0,,,43,Regular,Fashion,T-Shirt 13,1475.64,2951.28,2361.0240000000003
50910,2024-09-27,1106,2030,1.0,20.0,Card,0.0,0,,Suez,58,Regular,Electronics,Headphones 30,325.79,325.79,260.632
50303,2024-10-25,1095,2024,3.0,0.0,Wallet,6.0,0,4.0,ismailia,35,Regular,  Home ,Lamp 24,937.15,2811.45,2811.45
50281,2024-12-05,1062,2027,5.0,0.0,Card,7.0,0,1.0,Zagazig,43,Regular,SPORTS,Jump Rope 27,3197.17,15985.85,15985.85
51648,2024-11-13,1128,2026,4.0,10.0,Cash,2.0,1,4.0,  suez ,41,Regular,  Beauty ,Perfume 26,376.29,1505.16,1354.644
51642,2024-10-31,1017,2011,3.0,5.0,Wallet,3.0,0,3.0,  Tanta ,32,Regular,Groceries,Tea 11,2208.06,6624.18,6292.971
50520,2024-11-02,1164,2021,4.0,0.0,Cash,1.0,0,5.0,Mansoura,40,Regular,Groceries,Rice 21,389.46,1557.84,1557.84
50835,2024-10-25,1086,2032,5.0,0.0,Card,4.0,0,5.0,  Zagazig ,42,New,Electronics,Power Bank 32,131.64,658.1999999999999,658.1999999999999
51286,2024-12-21,1173,2012,1.0,20.0,Card,7.0,0,5.0,Suez,30,Regular,Beauty,Face Wash 12,78.88,78.88,63.104
51725,2024-12-29,1098,2003,4.0,,Cash,0.0,0,4.0,ZAGAZIG,51,Regular,Fashion,Hoodie 3,3157.76,12631.04,12631.04
51122,2024-09-17,1179,2007,2.0,10.0,Bank Transfer,8.0,0,3.0,  Ismailia ,21,Regular,Groceries,Olive Oil 7,2727.69,5455.38,4909.842000000001
51188,2024-12-09,1081,2004,1.0,30.0,Card,3.0,0,4.0,Ismailia,52,New,electronics,Keyboard 4,2308.12,2308.12,1615.6839999999997
51442,2025-01-30,1096,2001,5.0,0.0,Bank Transfer,5.0,0,3.0,Alexandria,38,Regular,  Electronics ,Wireless Mouse 1,1554.81,7774.049999999999,7774.049999999999
50092,2024-11-05,1031,2010,5.0,25.0,  Wallet ,6.0,0,4.0,mansoura,29,Regular,Sports,Running Socks 10,1898.9,9494.5,7120.875
51466,2024-11-27,1088,2034,4.0,10.0,Card,8.0,0,4.0,Alexandria,32,New,Fashion,Jeans 34,491.95,1967.8,1771.02
50623,2024-12-24,1068,2001,1.0,25.0,Card,3.0,0,5.0,Alexandria,35,Regular,electronics,Wireless Mouse 1,1554.81,1554.81,1166.1075
51367,2025-02-19,1075,2016,1.0,5.0,Wallet,-2.0,0,4.0,Zagazig,46,New,  Groceries ,Rice 16,1489.01,1489.01,1414.5594999999998
50856,2024-12-18,1168,2006,2.0,0.0,Card,2.0,0,3.0,Giza,58,New,electronics,Keyboard 6,414.39,828.78,828.78
50316,2024-09-07,1061,2001,1.0,10.0,Card,5.0,0,5.0,ISMAILIA,24,Regular,Electronics,Wireless Mouse 1,1554.81,1554.81,1399.329
51108,2024-11-14,1158,2020,4.0,10.0,card,6.0,0,4.0,TANTA,31,Regular,Fashion,Jacket 20,2508.89,10035.56,9032.003999999999
51774,2024-09-25,1114,2035,5.0,0.0,Card,3.0,0,,Mansoura,32,New,Sports,Jump Rope 35,2494.59,12472.95,12472.95
50674,2025-02-04,1138,2026,3.0,25.0,  CARD ,2.0,0,4.0,cairo,49,Regular,BEAUTY,Perfume 26,376.29,1128.8700000000001,846.6525000000001
51140,2024-11-12,1044,2027,3.0,0.0,WALLET,7.0,0,4.0,Alexandria,26,VIP,Sports,Jump Rope 27,3197.17,9591.51,9591.51
50696,2025-02-15,1138,2040,2.0,0.0,CARD,5.0,0,4.0,  cairo ,49,Regular,Groceries,Coffee 40,57.16,114.32,114.32
51519,2024-11-19,1173,2042,4.0,0.0,Card,0.0,0,1.0,Suez,30,Regular,Sports,Running Socks 42,1954.72,7818.88,7818.88
50258,2025-01-09,1011,2035,1.0,5.0,Card,1.0,0,4.0,  Tanta ,47,VIP,Sports,Jump Rope 35,2494.59,2494.59,2369.8605000000002
50010,2024-10-13,1053,2015,5.0,,card,8.0,0,,alexandria,18,VIP,home,Lamp 15,973.33,4866.650000000001,4866.650000000001
50487,2024-12-10,1096,2018,5.0,0.0,Wallet,2.0,0,4.0,  Alexandria ,38,Regular,  Beauty ,Perfume 18,994.09,4970.45,4970.45
51507,2025-02-10,1154,2004,1.0,0.0,Cash,2.0,0,4.0,ALEXANDRIA,53,VIP,Electronics,Keyboard 4,2308.12,2308.12,2308.12
51155,2025-01-24,1032,2037,1.0,0.0,Card,3.0,0,5.0,Giza,48,Regular,Groceries,Olive Oil 37,2917.62,2917.62,2917.62
51761,2024-09-11,1153,2004,4.0,15.0,bank transfer,0.0,0,2.0,Ismailia,31,Regular,Electronics,Keyboard 4,2308.12,9232.48,7847.607999999999
50913,2024-12-05,1050,2029,3.0,0.0,Card,8.0,0,5.0,suez,25,New,Home,Lamp 29,2094.4,6283.200000000001,6283.200000000001
51240,2024-10-17,1167,2032,3.0,,Wallet,6.0,0,4.0,Alexandria,60,VIP,Electronics,Power Bank 32,131.64,394.91999999999996,394.91999999999996
51576,2025-01-10,1060,2009,5.0,0.0,Wallet,1.0,0,4.0,Zagazig,44,New,beauty,Face Wash 9,425.27,2126.35,2126.35
50524,2025-01-13,1060,2043,5.0,0.0,Card,6.0,0,3.0,zagazig,44,New,FASHION,Hoodie 43,2572.68,12863.4,12863.4
51792,2025-02-19,1159,2029,1.0,25.0,Card,7.0,0,4.0,Tanta,26,New,  HOME ,Lamp 29,2094.4,2094.4,1570.8000000000002
50339,2024-12-13,1047,2021,1.0,0.0,BANK TRANSFER,1.0,1,,Mansoura,52,New,  Groceries ,Rice 21,389.46,389.46,389.46
50012,2025-01-25,1167,2020,1.0,25.0,Card,4.0,0,3.0,Alexandria,60,VIP,fashion,Jacket 20,2508.89,2508.89,1881.6675
